date,city,temperature_c,humidity_pct,wind_speed_mps,rainfall_mm,traffic_index,industrial_index,construction_index,festival_flag,crop_burning_flag,pm25,pm10,no2,so2,co,o3,pollution_event_text,aqi
2022-08-30,Mumbai,21.18,59.82,3.05,5.3,80.58,47.77,42.81,0,0,67.43,120.3,61.06,21.34,1.416,15.7,"heavy traffic, rain",225.38
2022-08-31,Hyderabad,29.81,61.94,1.99,1.44,56.09,37.79,82.14,0,0,75.03,149.35,36.72,8.84,1.214,23.3,"construction activity, low wind",190.21
2022-09-01,Chennai,27.67,47.48,6.01,1.47,57.23,47.11,20.7,0,0,38.74,85.65,40.49,13.95,1.201,24.15,normal urban conditions,172.61
2022-09-02,Chennai,25.93,64.81,4.47,1.5,44.73,79.75,66.62,0,0,58.2,141.35,45.64,16.05,1.124,28.4,industrial emissions,198.61
2022-09-03,Chennai,21.36,57.51,3.53,1.7,57.23,60.41,46.64,0,0,64.51,97.11,47.23,17.67,1.418,24.64,normal urban conditions,182.14
2022-09-04,Hyderabad,26.02,59.16,4.61,0.28,44.29,28.8,60.13,0,0,64.84,136.87,30.27,9.95,0.684,22.9,normal urban conditions,173.56
2022-09-05,Bengaluru,26.58,73.64,0.82,0.48,53.82,71.72,5.0,0,0,96.85,150.02,57.01,14.96,1.32,21.2,"industrial emissions, low wind",264.4
2022-09-06,Mumbai,28.68,66.45,0.3,4.19,84.04,35.95,42.79,0,0,79.33,119.04,41.23,14.95,1.493,12.02,"heavy traffic, rain, low wind",207.56
2022-09-07,Bengaluru,21.37,72.52,2.72,3.67,53.54,65.38,62.74,0,0,64.01,83.76,38.59,17.49,1.1,32.29,rain,192.8
2022-09-08,Bengaluru,23.32,47.76,1.55,3.46,38.3,61.96,46.73,0,0,52.21,81.74,44.07,13.16,1.117,10.5,"rain, low wind",160.01
2022-09-09,Mumbai,26.24,81.8,2.92,2.65,33.21,63.09,73.11,0,0,90.01,89.09,31.46,13.52,0.973,25.57,construction activity,173.83
2022-09-10,Mumbai,24.17,52.96,3.45,0.92,57.11,85.36,72.44,0,0,77.15,132.25,44.0,21.28,1.428,25.2,"construction activity, industrial emissions",212.16
2022-09-11,Delhi,20.65,82.63,4.3,0.81,42.9,37.08,28.83,0,0,57.45,110.08,30.75,7.92,1.095,17.58,normal urban conditions,184.01
2022-09-12,Delhi,25.24,74.34,1.83,1.62,59.02,62.99,64.48,0,0,86.5,129.04,43.11,17.76,1.348,22.91,low wind,227.32
2022-09-13,Hyderabad,25.74,69.56,3.68,4.78,29.16,74.67,28.15,0,0,66.89,106.34,40.42,22.97,1.02,19.17,"industrial emissions, rain",201.54
2022-09-14,Hyderabad,24.26,56.27,3.22,2.08,66.12,40.42,49.08,0,0,59.39,129.87,49.77,15.47,1.272,29.16,normal urban conditions,211.24
2022-09-15,Delhi,24.66,66.05,3.62,0.45,38.11,38.58,61.12,0,0,42.54,99.6,33.39,11.3,1.081,14.44,normal urban conditions,155.9
2022-09-16,Hyderabad,23.22,60.83,2.58,0.18,55.81,46.83,31.29,0,0,81.33,109.77,48.81,15.32,1.233,25.77,normal urban conditions,212.98
2022-09-17,Bengaluru,28.43,62.19,4.86,3.78,49.66,57.85,63.74,0,0,60.39,110.59,31.29,12.5,1.122,21.43,rain,176.09
2022-09-18,Mumbai,21.3,64.39,3.08,6.15,82.57,26.61,37.89,0,0,62.17,143.03,48.46,11.67,1.361,19.0,"heavy traffic, rain",203.74
2022-09-19,Mumbai,22.24,45.85,5.33,0.11,57.82,61.93,36.39,0,0,67.09,120.88,51.05,15.93,1.22,21.93,normal urban conditions,166.92
2022-09-20,Mumbai,24.03,76.19,2.25,3.9,86.2,26.65,62.13,0,0,80.09,115.5,56.24,8.15,1.408,20.92,"heavy traffic, rain",208.6
2022-09-21,Hyderabad,26.64,62.34,4.09,2.59,64.04,75.28,31.28,0,0,77.66,116.2,58.1,20.92,1.599,28.68,industrial emissions,262.12
2022-09-22,Mumbai,19.51,63.3,3.13,0.62,77.88,61.25,30.26,0,0,75.5,123.59,49.55,10.87,1.539,20.88,heavy traffic,207.21
2022-09-23,Bengaluru,20.07,62.15,2.81,2.11,51.73,86.44,68.82,0,0,84.73,119.22,54.08,17.27,1.282,28.11,industrial emissions,232.83
2022-09-24,Mumbai,17.89,72.86,3.96,0.34,60.6,64.04,50.17,0,0,73.04,106.63,43.52,14.05,1.396,26.41,normal urban conditions,197.96
2022-09-25,Hyderabad,24.1,55.99,2.84,1.32,74.57,46.51,18.92,0,0,60.89,102.74,52.8,12.93,1.393,26.7,normal urban conditions,218.51
2022-09-26,Mumbai,20.65,44.8,0.3,1.72,69.55,37.62,65.11,0,0,79.08,149.47,56.46,16.92,1.355,28.76,low wind,240.35
2022-09-27,Delhi,22.85,69.88,0.3,5.25,63.57,56.3,39.87,1,0,80.59,134.46,45.29,18.27,1.331,36.35,"rain, low wind, festival fireworks",247.12
2022-09-28,Bengaluru,25.98,68.8,4.73,1.24,49.82,51.46,19.94,0,0,48.95,86.74,27.42,15.55,1.272,14.14,normal urban conditions,150.82
2022-09-29,Mumbai,22.08,64.35,4.68,0.72,52.53,73.35,5.0,0,0,46.36,106.02,55.11,18.91,1.248,29.95,industrial emissions,231.97
2022-09-30,Mumbai,24.69,53.04,5.46,2.4,73.27,35.28,66.07,0,0,58.32,106.83,46.27,12.61,1.248,36.03,normal urban conditions,208.37
2022-10-01,Bengaluru,19.6,68.97,3.18,2.97,75.53,88.38,30.8,0,0,80.04,124.93,56.92,25.26,1.762,23.54,"heavy traffic, industrial emissions",245.13
2022-10-02,Chennai,22.52,51.39,1.65,0.68,44.51,74.95,23.12,0,0,68.57,113.77,43.95,13.54,1.074,37.55,"industrial emissions, low wind",192.99
2022-10-03,Bengaluru,21.93,56.18,2.7,0.42,42.1,48.34,60.79,0,1,83.92,87.25,24.85,17.05,1.031,35.73,crop burning,186.29
2022-10-04,Chennai,18.42,61.4,3.21,0.48,39.53,84.36,64.12,0,1,83.53,70.49,44.29,18.97,1.295,18.41,"industrial emissions, crop burning",189.9
2022-10-05,Chennai,19.99,76.24,1.99,5.27,67.28,37.9,32.26,0,1,79.16,122.32,42.57,14.57,1.109,18.02,"rain, low wind, crop burning",199.15
2022-10-06,Hyderabad,23.63,61.63,5.18,2.85,39.13,55.7,66.25,0,0,29.7,69.88,35.11,17.44,1.059,27.32,normal urban conditions,174.3
2022-10-07,Bengaluru,21.68,62.15,5.89,1.15,67.08,29.02,89.1,0,0,54.59,77.12,39.41,13.84,1.109,18.1,construction activity,174.59
2022-10-08,Mumbai,16.31,89.93,3.77,4.53,62.73,85.24,74.93,0,0,66.31,98.93,31.09,25.39,1.367,35.16,"construction activity, industrial emissions, rain",210.79
2022-10-09,Hyderabad,22.47,69.6,3.19,0.67,45.28,22.35,71.82,0,0,58.13,123.86,35.79,6.46,0.842,27.53,construction activity,186.59
2022-10-10,Hyderabad,17.25,73.12,1.65,1.55,79.02,26.07,54.28,0,1,89.78,135.29,49.4,14.19,1.34,19.04,"heavy traffic, low wind, crop burning",210.99
2022-10-11,Chennai,24.74,60.79,5.06,0.33,30.6,40.58,39.13,0,1,36.95,101.3,30.62,13.3,0.804,14.44,crop burning,126.58
2022-10-12,Chennai,23.57,59.34,3.29,4.35,80.55,75.8,46.88,0,0,96.27,140.98,55.72,17.75,1.76,25.61,"heavy traffic, industrial emissions, rain",231.96
2022-10-13,Hyderabad,21.37,44.98,2.85,0.6,59.1,69.19,56.81,0,0,69.13,97.12,48.17,24.17,1.381,16.06,normal urban conditions,198.47
2022-10-14,Bengaluru,20.97,76.81,3.78,0.62,20.82,54.2,22.85,1,0,65.67,120.97,30.26,17.78,0.786,25.64,festival fireworks,186.61
2022-10-15,Mumbai,19.87,72.37,2.5,2.46,79.47,70.34,32.61,0,1,93.06,139.25,57.92,17.0,1.521,2.73,"heavy traffic, industrial emissions, crop burning",215.32
2022-10-16,Chennai,22.54,64.23,3.38,0.02,69.56,49.92,19.44,0,0,80.57,115.65,50.22,17.86,1.402,32.37,normal urban conditions,212.66
2022-10-17,Hyderabad,19.39,66.86,1.47,0.22,47.15,59.6,52.7,0,0,62.53,109.28,44.77,16.4,1.338,17.67,low wind,200.0
2022-10-18,Hyderabad,21.21,74.32,4.5,3.36,38.56,81.73,49.66,0,0,56.25,117.41,51.69,18.78,1.147,8.9,"industrial emissions, rain",192.68
2022-10-19,Bengaluru,23.12,50.07,3.07,0.47,28.89,47.56,34.95,0,1,55.84,87.59,27.45,12.79,0.835,24.59,crop burning,173.13
2022-10-20,Bengaluru,18.81,62.73,4.59,10.87,92.65,38.21,64.41,0,0,80.16,142.43,50.09,14.03,1.506,20.94,"heavy traffic, rain",212.82
2022-10-21,Delhi,18.65,57.38,2.96,2.0,39.23,60.47,27.11,0,0,49.79,105.77,48.61,14.83,1.178,20.92,normal urban conditions,222.99
2022-10-22,Mumbai,16.92,87.67,3.04,0.09,33.78,65.32,34.2,0,1,88.59,125.59,36.33,17.92,1.122,26.44,crop burning,193.43
2022-10-23,Delhi,17.31,78.44,1.75,6.42,58.29,53.99,63.61,0,1,93.46,160.29,51.44,18.3,1.238,20.77,"rain, low wind, crop burning",240.95
2022-10-24,Bengaluru,15.01,49.26,4.11,2.0,27.79,70.06,66.58,1,0,59.7,84.46,35.45,18.54,0.956,25.92,"industrial emissions, festival fireworks",161.7
2022-10-25,Delhi,22.69,50.78,2.15,1.36,38.3,48.38,32.09,0,1,79.37,110.1,35.28,20.67,0.924,22.64,crop burning,207.95
2022-10-26,Mumbai,25.93,62.33,2.62,1.99,69.92,54.3,52.64,0,0,86.22,113.7,55.21,15.73,1.392,27.77,normal urban conditions,224.12
2022-10-27,Hyderabad,24.78,59.73,3.2,0.09,61.43,58.74,32.42,0,1,92.1,134.41,49.36,20.45,1.421,15.3,crop burning,213.43
2022-10-28,Bengaluru,15.62,57.62,3.35,1.61,47.82,57.17,44.05,0,0,59.19,125.97,31.39,19.08,1.17,21.48,normal urban conditions,174.12
2022-10-29,Hyderabad,22.67,85.38,1.15,0.52,54.29,81.04,50.88,0,1,112.04,127.44,51.5,24.54,1.491,14.92,"industrial emissions, low wind, crop burning",246.81
2022-10-30,Chennai,24.77,67.59,2.92,1.5,46.92,58.65,59.21,0,1,104.08,199.66,35.08,22.3,1.107,32.75,crop burning,212.85
2022-10-31,Chennai,19.13,73.16,4.15,0.96,53.01,46.53,54.35,0,0,54.08,90.15,47.09,9.16,0.98,20.27,normal urban conditions,174.65
2022-11-01,Delhi,18.24,62.11,2.75,0.0,42.88,61.5,53.46,0,0,46.95,103.12,50.82,17.64,1.342,25.22,normal urban conditions,238.52
2022-11-02,Chennai,11.91,80.68,2.93,0.0,45.79,70.16,26.43,0,1,74.08,113.78,54.16,17.89,1.238,16.71,"industrial emissions, crop burning",226.09
2022-11-03,Bengaluru,18.74,64.88,3.39,0.0,45.3,65.94,55.77,0,0,54.95,103.74,43.47,17.88,1.252,33.16,normal urban conditions,166.67
2022-11-04,Bengaluru,14.75,68.64,3.05,0.0,43.46,64.94,59.02,0,1,78.44,106.65,38.07,16.2,1.098,6.95,crop burning,162.72
2022-11-05,Delhi,18.54,74.93,1.96,0.0,71.77,25.04,61.78,0,0,67.87,132.53,46.86,9.38,1.152,18.41,low wind,203.88
2022-11-06,Bengaluru,13.25,56.23,3.16,0.0,67.39,10.0,33.61,0,0,54.36,84.43,33.18,5.3,1.131,11.82,normal urban conditions,130.78
2022-11-07,Bengaluru,19.57,84.07,4.39,0.0,40.15,74.95,66.31,0,1,87.57,96.79,54.05,19.28,1.022,4.33,"industrial emissions, crop burning",216.47
2022-11-08,Hyderabad,21.01,68.92,1.94,0.0,35.96,59.9,21.66,0,0,62.76,84.47,45.49,19.39,1.02,14.11,low wind,182.9
2022-11-09,Delhi,15.59,83.7,2.75,0.0,52.56,51.61,39.38,0,1,79.89,145.66,43.82,13.78,1.272,24.73,crop burning,231.78
2022-11-10,Hyderabad,14.53,60.88,1.54,0.0,89.56,64.5,42.49,0,0,101.3,158.58,66.06,16.33,1.748,18.47,"heavy traffic, low wind",262.82
2022-11-11,Chennai,11.47,64.54,4.33,0.0,38.63,86.69,22.75,1,0,69.87,74.01,38.87,18.78,1.254,15.03,"industrial emissions, festival fireworks",196.47
2022-11-12,Bengaluru,17.14,58.18,3.09,0.0,52.49,77.44,42.19,0,0,85.14,138.56,40.08,16.41,1.484,25.86,industrial emissions,181.19
2022-11-13,Delhi,16.19,72.97,2.18,0.0,56.49,69.32,52.43,0,0,86.79,90.71,34.44,17.38,1.374,18.96,normal urban conditions,209.34
2022-11-14,Chennai,13.28,73.16,3.31,0.0,53.33,36.04,11.48,0,1,68.89,107.55,39.0,13.8,0.954,20.82,crop burning,166.81
2022-11-15,Chennai,19.3,63.65,1.76,0.0,47.74,38.38,40.11,0,0,77.0,95.82,37.46,16.91,1.041,23.24,low wind,163.44
2022-11-16,Delhi,16.59,60.05,1.96,0.0,73.55,10.0,13.03,0,0,62.73,119.65,45.71,5.02,1.347,23.72,low wind,229.53
2022-11-17,Chennai,14.71,58.84,1.45,0.0,62.34,63.4,88.83,0,1,117.19,163.54,49.71,17.05,1.354,15.88,"construction activity, low wind, crop burning",215.68
2022-11-18,Hyderabad,16.27,69.92,1.92,0.0,68.6,71.96,52.25,0,0,92.65,148.39,56.0,22.05,1.654,25.89,"industrial emissions, low wind",256.47
2022-11-19,Hyderabad,21.15,62.34,4.83,0.0,64.5,73.42,50.52,0,0,65.25,104.68,53.27,15.21,1.546,13.67,industrial emissions,212.54
2022-11-20,Hyderabad,19.75,61.12,2.32,0.0,69.37,64.16,52.64,0,1,101.2,133.78,42.65,21.07,1.435,20.92,crop burning,223.54
2022-11-21,Bengaluru,17.55,84.99,3.76,0.0,80.42,49.23,60.09,0,1,96.95,107.94,56.11,13.56,1.424,25.13,"heavy traffic, crop burning",208.48
2022-11-22,Chennai,19.8,67.12,2.2,0.0,76.37,41.84,67.56,0,0,73.4,99.61,47.31,15.83,1.445,19.75,heavy traffic,199.55
2022-11-23,Bengaluru,14.46,84.38,4.11,0.0,92.27,37.14,16.73,0,1,67.2,124.48,55.66,12.29,1.682,12.81,"heavy traffic, crop burning",199.3
2022-11-24,Chennai,18.03,63.84,1.97,0.0,74.55,49.06,74.2,0,0,78.42,129.33,56.91,16.23,1.313,36.28,"construction activity, low wind",248.15
2022-11-25,Chennai,18.38,71.38,3.25,0.0,44.36,34.4,72.92,0,0,63.48,113.23,41.01,17.33,0.998,29.47,construction activity,197.77
2022-11-26,Delhi,16.53,69.68,3.26,0.0,68.63,83.61,46.67,0,0,90.92,151.51,54.66,20.01,1.412,19.72,industrial emissions,290.54
2022-11-27,Mumbai,19.24,51.35,5.99,0.0,66.44,28.56,45.63,0,1,73.63,92.3,39.84,14.56,1.191,15.63,crop burning,182.79
2022-11-28,Bengaluru,15.6,85.17,3.96,0.0,85.8,48.45,5.0,0,0,64.49,116.93,57.9,15.58,1.438,2.11,heavy traffic,206.1
2022-11-29,Hyderabad,19.47,66.82,2.49,0.0,39.6,17.15,23.12,1,1,69.24,88.48,21.48,7.39,0.873,25.65,"festival fireworks, crop burning",146.43
2022-11-30,Delhi,19.59,75.55,4.02,0.0,64.0,57.34,58.38,0,0,68.11,139.69,40.25,15.74,1.307,28.57,normal urban conditions,251.42
2022-12-01,Delhi,8.25,68.51,5.77,0.0,47.1,51.96,72.01,1,0,52.4,112.74,34.7,14.69,1.22,17.09,"construction activity, festival fireworks",195.39
2022-12-02,Hyderabad,20.57,65.75,1.24,0.0,66.2,45.58,62.58,0,0,61.18,125.76,39.78,10.06,1.275,9.45,low wind,177.9
2022-12-03,Bengaluru,7.86,67.63,2.19,0.0,54.56,35.21,46.49,0,0,50.29,85.67,38.52,14.01,1.066,15.33,normal urban conditions,164.19
2022-12-04,Delhi,15.15,83.55,2.92,0.0,65.67,52.04,86.52,0,0,96.4,176.96,44.91,17.3,1.221,12.9,construction activity,238.98
2022-12-05,Delhi,20.08,70.86,2.7,0.0,35.43,42.2,68.1,0,0,80.1,159.22,34.19,16.19,0.96,21.67,normal urban conditions,213.41
2022-12-06,Delhi,16.05,74.24,2.8,0.0,70.69,49.54,40.12,0,0,80.78,128.15,48.07,19.22,1.435,31.52,normal urban conditions,263.28
2022-12-07,Hyderabad,12.6,86.56,1.63,0.0,61.3,87.23,91.64,0,0,98.58,161.09,60.19,23.82,1.584,20.07,"construction activity, industrial emissions, low wind",278.74
2022-12-08,Delhi,13.72,83.76,4.88,0.0,60.44,55.1,26.08,0,0,43.13,85.04,46.56,14.01,1.358,19.53,normal urban conditions,214.93
2022-12-09,Hyderabad,20.08,75.4,1.49,0.0,89.2,61.59,18.56,0,0,85.96,98.86,59.0,15.68,1.722,19.68,"heavy traffic, low wind",240.44
2022-12-10,Hyderabad,11.24,59.72,2.96,0.0,51.88,43.64,39.58,1,0,75.07,130.38,37.89,16.5,1.182,19.91,festival fireworks,202.98
2022-12-11,Hyderabad,20.39,60.57,4.45,0.0,63.48,37.88,32.83,0,0,62.27,89.1,41.07,14.23,1.295,16.88,normal urban conditions,198.01
2022-12-12,Bengaluru,16.83,59.98,3.16,0.0,59.6,51.59,40.7,0,0,71.7,137.25,43.99,15.2,1.347,23.95,normal urban conditions,189.04
2022-12-13,Hyderabad,13.42,79.68,2.02,0.0,61.17,97.07,63.96,0,0,104.69,160.05,70.34,19.91,1.444,14.47,industrial emissions,276.92
2022-12-14,Bengaluru,15.25,72.83,1.58,0.0,93.55,46.83,47.32,0,0,110.27,147.62,49.27,12.9,1.617,11.89,"heavy traffic, low wind",189.04
2022-12-15,Bengaluru,13.95,58.13,2.92,0.0,59.02,58.51,47.83,0,0,65.05,112.76,40.06,18.11,1.179,24.4,normal urban conditions,197.28
2022-12-16,Chennai,19.6,66.19,2.29,0.0,48.92,37.09,49.18,0,0,91.6,147.41,31.82,7.08,1.086,5.22,normal urban conditions,156.38
2022-12-17,Bengaluru,19.2,53.42,3.45,0.0,87.93,10.0,5.0,0,0,35.33,87.04,47.9,1.58,1.496,18.34,heavy traffic,151.66
2022-12-18,Hyderabad,11.84,72.98,1.52,0.0,53.08,37.78,17.69,0,0,56.17,91.97,42.28,15.13,1.185,20.05,low wind,186.32
2022-12-19,Hyderabad,15.79,54.19,4.18,0.0,32.32,94.85,40.29,0,0,60.13,77.67,37.8,20.58,1.158,28.75,industrial emissions,201.13
2022-12-20,Mumbai,14.41,77.0,3.34,0.0,46.15,62.72,31.14,0,0,66.86,126.14,46.45,18.44,1.22,19.99,normal urban conditions,233.1
2022-12-21,Hyderabad,20.88,70.96,3.43,0.0,38.05,81.54,43.36,0,0,62.47,113.65,43.87,24.78,1.224,16.26,industrial emissions,188.17
2022-12-22,Delhi,12.95,91.81,4.93,0.0,29.2,45.74,76.08,0,0,47.39,149.27,34.96,11.28,0.894,13.75,construction activity,177.23
2022-12-23,Chennai,21.81,75.01,2.67,0.0,52.19,10.0,46.51,0,0,78.09,117.42,40.84,3.59,0.832,23.03,normal urban conditions,177.2
2022-12-24,Chennai,16.9,65.74,2.33,0.0,56.88,32.04,21.56,1,0,62.93,110.22,27.44,11.3,1.23,30.33,festival fireworks,157.94
2022-12-25,Delhi,13.51,80.52,2.54,0.0,76.89,59.15,32.14,0,0,69.13,116.56,57.11,14.41,1.433,22.21,heavy traffic,258.75
2022-12-26,Bengaluru,14.97,57.35,2.97,0.0,68.07,56.28,82.21,0,0,96.66,149.07,40.82,15.93,1.375,25.85,construction activity,213.5
2022-12-27,Delhi,14.6,61.96,3.09,0.0,67.34,51.81,78.65,0,0,85.9,111.46,48.74,16.9,1.446,19.05,construction activity,254.02
2022-12-28,Bengaluru,13.18,75.91,2.2,0.0,43.71,42.46,59.92,0,0,77.95,119.27,37.02,14.77,0.999,8.64,normal urban conditions,167.13
2022-12-29,Delhi,17.28,48.12,0.77,0.0,72.16,68.91,16.75,0,0,83.38,134.44,55.1,18.17,1.536,11.89,low wind,260.08
2022-12-30,Hyderabad,13.32,72.11,2.53,0.0,80.26,42.98,54.14,0,0,66.22,105.17,43.83,17.05,1.481,14.56,heavy traffic,189.33
2022-12-31,Bengaluru,10.46,64.28,3.63,0.0,64.31,57.54,55.67,0,0,70.81,129.01,52.77,18.22,1.372,20.94,normal urban conditions,238.71
2023-01-01,Bengaluru,16.8,71.05,3.36,0.0,68.76,55.52,48.51,0,0,57.18,105.45,40.45,15.34,1.417,15.2,normal urban conditions,155.75
2023-01-02,Hyderabad,12.53,62.25,4.64,0.0,41.76,45.37,36.6,0,0,48.79,103.22,38.88,16.16,1.04,21.43,normal urban conditions,172.14
2023-01-03,Chennai,15.68,75.07,5.55,0.0,78.87,36.14,40.75,0,0,64.86,129.26,36.95,8.15,1.419,12.05,heavy traffic,152.83
2023-01-04,Bengaluru,15.21,71.35,4.11,0.0,90.49,44.31,35.21,0,0,82.72,117.17,53.21,17.28,1.53,13.32,heavy traffic,224.45
2023-01-05,Mumbai,15.32,85.08,4.86,0.0,67.17,85.73,25.1,0,0,67.86,82.78,62.66,20.78,1.446,26.08,industrial emissions,241.02
2023-01-06,Bengaluru,23.94,65.11,4.12,0.0,52.49,72.02,75.32,0,0,77.94,117.7,58.58,14.92,1.392,28.72,"construction activity, industrial emissions",214.99
2023-01-07,Bengaluru,18.11,61.44,5.25,0.0,59.41,70.37,65.65,0,0,55.17,89.4,35.63,17.01,1.469,18.44,industrial emissions,181.99
2023-01-08,Mumbai,18.67,66.26,5.42,0.0,55.27,37.84,42.3,0,0,57.57,64.99,32.84,16.17,1.167,14.51,normal urban conditions,148.56
2023-01-09,Bengaluru,12.61,59.53,4.34,0.0,56.23,26.12,55.04,0,0,59.53,104.33,33.25,8.88,1.108,24.43,normal urban conditions,165.25
2023-01-10,Chennai,15.98,74.68,4.05,0.0,72.37,71.74,55.79,0,0,68.86,116.93,65.52,19.71,1.476,23.96,industrial emissions,248.27
2023-01-11,Chennai,18.58,74.69,2.95,0.0,66.47,68.29,94.86,0,0,93.16,154.63,49.96,20.56,1.262,23.73,construction activity,230.13
2023-01-12,Bengaluru,14.86,95.0,3.15,0.0,78.06,54.47,65.45,0,0,95.6,114.05,58.23,15.79,1.494,13.53,heavy traffic,237.61
2023-01-13,Bengaluru,20.66,61.12,2.79,0.0,67.93,45.33,64.7,0,0,75.08,120.67,48.33,11.66,1.185,14.37,normal urban conditions,190.03
2023-01-14,Mumbai,14.33,69.09,3.95,0.0,48.17,25.65,48.76,0,0,43.03,113.43,26.51,10.91,0.997,17.49,normal urban conditions,146.31
2023-01-15,Bengaluru,17.08,64.09,2.34,0.0,53.99,67.61,39.31,0,0,73.42,104.44,35.08,13.59,1.408,29.56,normal urban conditions,183.15
2023-01-16,Mumbai,16.18,72.6,2.97,0.0,52.99,73.35,75.65,0,0,84.1,136.81,42.56,17.27,1.277,11.82,"construction activity, industrial emissions",179.13
2023-01-17,Hyderabad,18.43,72.72,0.37,0.0,59.02,39.78,61.05,0,0,74.68,147.09,58.83,10.04,1.152,19.74,low wind,226.46
2023-01-18,Mumbai,16.02,70.05,5.27,0.0,90.72,38.27,31.41,0,0,52.91,64.93,52.35,12.98,1.488,29.85,heavy traffic,191.0
2023-01-19,Mumbai,17.13,80.68,2.94,0.0,93.28,74.34,57.08,0,0,99.52,141.4,68.12,15.09,1.819,15.61,"heavy traffic, industrial emissions",278.62
2023-01-20,Delhi,17.23,63.57,3.75,0.0,75.39,40.45,64.75,0,0,79.65,143.44,38.73,13.72,1.395,18.96,heavy traffic,209.34
2023-01-21,Chennai,15.73,80.65,4.95,0.0,63.9,84.02,6.08,0,0,82.99,111.66,48.2,23.84,1.439,7.52,industrial emissions,223.59
2023-01-22,Delhi,19.39,73.61,3.56,0.0,40.21,50.04,29.55,0,0,59.72,128.3,40.69,18.59,1.106,24.2,normal urban conditions,218.67
2023-01-23,Delhi,18.65,68.62,4.93,0.0,65.52,45.04,55.26,0,0,48.32,109.29,36.44,10.47,1.523,14.84,normal urban conditions,198.49
2023-01-24,Chennai,17.67,66.28,1.71,0.0,49.36,52.81,9.51,0,0,83.03,150.26,41.88,13.45,1.254,8.88,low wind,175.4
2023-01-25,Hyderabad,16.65,94.41,6.08,0.0,88.09,45.04,12.68,0,0,69.33,119.0,44.91,16.76,1.568,9.15,heavy traffic,199.59
2023-01-26,Hyderabad,20.33,59.4,4.5,0.0,36.3,72.27,42.59,0,0,33.02,118.23,42.8,20.68,1.109,23.51,industrial emissions,182.27
2023-01-27,Bengaluru,17.23,72.72,3.45,0.0,68.15,67.94,57.83,0,0,67.04,117.62,52.74,16.03,1.434,7.69,normal urban conditions,222.97
2023-01-28,Mumbai,17.02,62.39,4.91,0.0,48.01,71.59,58.76,0,0,55.01,78.69,45.77,16.99,1.213,10.17,industrial emissions,168.69
2023-01-29,Delhi,18.25,86.88,1.8,0.0,61.85,55.32,79.65,0,0,95.37,124.73,52.64,16.1,1.401,21.53,"construction activity, low wind",271.5
2023-01-30,Bengaluru,23.03,74.55,2.85,0.0,72.66,43.79,49.65,0,0,50.57,117.22,46.58,8.51,1.465,21.21,normal urban conditions,196.93
2023-01-31,Delhi,13.92,65.27,4.93,0.0,78.35,51.84,40.55,0,0,63.16,125.21,55.24,16.87,1.408,11.42,heavy traffic,250.81
2023-02-01,Hyderabad,22.81,70.96,0.96,0.0,65.03,44.34,21.85,0,0,82.66,114.03,43.89,17.34,1.326,19.78,low wind,206.36
2023-02-02,Chennai,14.82,74.0,3.87,0.0,78.18,78.4,40.31,0,0,50.46,130.16,59.5,18.38,1.747,29.44,"heavy traffic, industrial emissions",254.12
2023-02-03,Chennai,21.15,61.83,3.84,0.0,55.4,70.04,62.15,0,0,76.84,113.72,33.63,13.95,1.307,31.19,industrial emissions,213.99
2023-02-04,Mumbai,25.23,71.72,5.56,0.0,69.93,50.35,63.05,0,0,71.27,124.33,40.49,19.29,1.374,22.51,normal urban conditions,207.27
2023-02-05,Bengaluru,21.97,70.32,1.3,0.0,82.04,35.32,53.29,0,0,76.46,126.56,65.57,13.31,1.502,27.36,"heavy traffic, low wind",235.03
2023-02-06,Bengaluru,21.01,69.25,5.13,0.0,71.31,79.74,58.94,0,0,61.02,83.89,55.55,21.88,1.642,22.09,industrial emissions,205.77
2023-02-07,Hyderabad,18.82,68.21,2.53,0.0,57.53,54.46,73.53,0,0,68.01,112.85,48.39,11.75,1.301,7.75,construction activity,200.52
2023-02-08,Delhi,20.59,71.7,2.66,0.0,61.54,49.66,49.51,0,0,44.87,137.44,40.18,10.99,1.307,7.05,normal urban conditions,193.94
2023-02-09,Mumbai,19.74,70.27,1.73,0.0,82.25,79.89,75.35,0,0,96.7,119.97,53.59,21.03,1.747,14.06,"heavy traffic, construction activity, industrial emissions, low wind",239.55
2023-02-10,Bengaluru,18.14,69.69,1.89,0.0,48.53,42.82,33.47,0,0,66.42,120.08,38.15,16.93,1.067,8.58,low wind,153.67
2023-02-11,Chennai,19.63,61.65,3.68,0.0,50.89,46.26,46.53,0,0,45.88,74.22,38.77,11.01,1.049,23.3,normal urban conditions,159.19
2023-02-12,Delhi,21.1,83.97,1.87,0.0,75.63,47.85,38.38,0,0,90.93,111.02,62.56,14.35,1.32,15.68,"heavy traffic, low wind",273.39
2023-02-13,Bengaluru,18.2,58.56,4.09,0.0,58.97,28.3,63.85,0,0,58.83,81.33,44.28,6.77,1.175,23.96,normal urban conditions,181.32
2023-02-14,Chennai,18.08,73.42,2.4,0.0,42.75,57.68,27.71,0,0,64.87,123.92,40.55,14.12,1.118,22.22,normal urban conditions,180.5
2023-02-15,Chennai,16.42,67.1,1.74,0.0,87.61,38.28,41.56,0,0,78.74,103.36,54.25,12.35,1.567,23.81,"heavy traffic, low wind",216.57
